,_id,id_str,content,user_loc,user_screen_name,retweet_count,fav_count,created_at,sentiment,char_count,sentiment_method
86,5ffde71d5e4953000d99dcd9,1.34865587749093e+18,Pre-registration applications for Kindergarten for the 2021 - 2022 school year are now available online at https://t.co/j6UzAKcOr1.,"New Jersey, USA",drmatthewmurphy,0,0,2021-01-11 15:39:52,neutral,131,human
88,5ffde71d5e4953000d99dcdd,1.34862986489988e+18,It's just one week until MLK Day! Check out these books and online resources at https://t.co/BbyWNDHwxZ. Place books on hold and pick them up in the bus lane from 3-6 pm today. https://t.co/KTdlACmLGa,"Jonesboro, Georgia",KendrickMiddle,0,0,2021-01-11 13:56:30,neutral,200,human
89,5ffde71d5e4953000d99dcde,1.34861572804437e+18,"Future Tigers, our virtual doors open online THIS Thursday! Check in 6pm at https://t.co/fKriH4wqH0! #ThePlaceToBe https://t.co/c4L4v9oXIX","Minneapolis, MN",SouthHighMpls,2,7,2021-01-11 13:00:20,positive,138,human
90,5ffde71d5e4953000d99dce1,1.34851901318629e+18,"#Russia #OnlineEducationMarket will be a $ 2.01 Billion opportunity by 2026.

https://t.co/nQixBlgoWs

#RussiaOnlineEducation #K12 #LearningMode #LMS #OnlineCourses  #COVID19 #VirtualClass #businessdegree #DistanceLearning #edchat #education #elearning #HomeLearning #LearnAtHome https://t.co/60JehtQARW",USA & INDIA,RenubResearch,2,0,2021-01-11 06:36:01,neutral,303,human
91,5ffde71d5e4953000d99dce3,1.34845841864701e+18,After School Online winter classes are starting on January 19. Visit https://t.co/vULtox4nuk for more information and to register. https://t.co/QIKPfxxjZP,"Minneapolis, MN",MPS_LucyLaney,1,5,2021-01-11 02:35:14,neutral,154,human
92,5ffde71d5e4953000d99dce4,1.34845836847057e+18,"We've collated a series of *free* History online resources perfectly aligned to #TEKS. 
Access and share 👉https://t.co/R9ZysOzRzm

@TEKS_RS_SS @UTeachLA @TxSocialStudies @texascta @TASSP1
@OfficialATPE @TxSocialStudies @yvonnec4788 @ConklinSteph @Thrasymachus https://t.co/jonnwdMj1H",Texas,seneca_k12,0,0,2021-01-11 02:35:02,neutral,283,human
93,5ffde71d5e4953000d99dce5,1.34844309598627e+18,"TCEA: You may know about online word spinners, but what about shape spinners?

https://t.co/jGboNemBYN 
@mguhlin #edtech #k12 #teaching #remotelearning",Central Texas,blewistexas,1,0,2021-01-11 01:34:21,neutral,151,human
94,5ffde71d5e4953000d99dce6,1.34841935098258e+18,Students who want to request a schedule change for 2nd semester: fill out the class change form online by January 21st at 3:00 pm. https://t.co/JmRkLatVnO https://t.co/sLHshNXxir,"St. Joseph, Missouri",Counseling_CHS,3,3,2021-01-11 00:00:00,neutral,178,human
95,5ffde71d5e4953000d99dce7,1.34839620724113e+18,"Tune in, stream or watch the Committee on Parent &amp; Community Engagement: Tues. Jan. 12, 5:30 P.M.

The meeting will be broadcast on WYMS 88.9 FM, or on Spectrum Channel 13, &amp; via the MPS Boardcast page @ https://t.co/rMAvQ7Flmx

Access the online agendas @ https://t.co/FaCufQQp4A https://t.co/7NQC2noaZp",Milwaukee,MilwaukeeMPS,1,2,2021-01-10 22:28:02,neutral,312,human
96,5ffde71d5e4953000d99dcea,1.3483305154269e+18,The day after MLKJr Day completely free and online! ASCD Midwest Affiliates Day of Racial Healing! Find out more and register at https://t.co/A9uJoU9bqV @ASCDcommunities #ASCDL2L #edchat #educhat #edreform #edadmin#edleadership #ASCDgr #edpolicy #satchat #sunchat #K12 #highered https://t.co/rZXcgOKfR4,Washington DC,WalterinDC,0,3,2021-01-10 18:07:00,neutral,302,human
97,5ffde71d5e4953000d99dced,1.34828370715365e+18,Students can do so much with the flexibility of online schooling! #onlinelearning https://t.co/HjXK0efLfR,"Maumee, Ohio",k12_ohva,0,0,2021-01-10 15:01:00,positive,105,human
99,5ffde71d5e4953000d99dcf3,1.34810231967469e+18,"Free online, certified PD for teachers. All of our courses &amp; resources in one place!

Access https://t.co/iNPaNKubGY for free!

#NTChat #PersonalizedPD #TLChat  @BriseidaCastro3 @meestercloud @iTeachManor @texteacher @whatley_andrea1 @laurapasquini https://t.co/O6loxrTNKJ",Texas,seneca_k12,1,3,2021-01-10 03:00:14,neutral,276,human
100,5ffde71d5e4953000d99dcf4,1.3479235838725e+18,"Is your student into Roblox? 

Check out our online Roblox coding class with Code Wiz!

More details are available on our website.
https://t.co/v4VyWEtwcu https://t.co/m2kLaRddC8","Hudson, Ohio",HCER2440,0,0,2021-01-09 15:10:00,neutral,178,human
101,5ffde71d5e4953000d99dcfa,1.34773359082256e+18,"We've collated a series of *free* online resources perfectly aligned to #TEKS. 
Access and share 👉 https://t.co/1OaO6jQQZX

@GCISDInTech @TechECISD @R4RLA @NEISD_SecEd @PersonalizeDISD @HelenWilt @J_Bimmerle @3jstone @teachagiftedkid @monarchfrey @TXScienceSTAT @NSTA https://t.co/nNhNf6Yjmn",Texas,seneca_k12,0,0,2021-01-09 02:35:02,positive,291,human
102,5ffde71d5e4953000d99dcfb,1.34769469191614e+18,Cybersecurity attacks are on the rise during the age of COVID-19. How are schools combatting this issue alongside online learning? Check out this article from @EdTech_K12: https://t.co/aUDPgLMDZw #IDEAil #IDEAilproud #KeepLearning #ILedchat #edtech #education #tech #technology,"Illinois, USA",ideaillinois,0,0,2021-01-09 00:00:28,negative,277,human
103,5ffde71d5e4953000d99dcfc,1.34767248521134e+18,"3 ICU beds open at my hospital in Gainesville, Georgia (which covers many counties). Local k12 and tech college online. And more #COVID19 cases this week at my university than first week of Fall (Spring starts Monday). And yet.... @BORUSG keeps us in person. #covidcollege https://t.co/ZUYMmhOZ72","Gainesville, GA",MatthewBoedy,4,5,2021-01-08 22:32:13,negative,296,human
104,5ffde71d5e4953000d99dcff,1.34764523710414e+18,"K-12 students, educators, parents, join us as our online learning series #EarthInstituteLIVE #K12 continues featuring lectures &amp; interactive activities with experts from Lamont and @EarthInstitute in live sessions Jan-Jun. Check out what's planned &amp; RSVP. https://t.co/cDXSTXyjnQ https://t.co/J0ELFXblJq","Palisades, NY",LamontEarth,2,0,2021-01-08 20:43:57,positive,311,human
105,5ffde71d5e4953000d99dd00,1.34763796526317e+18,"IT'S BACK! @sjsulurie is launching its second free K-12 Online Teaching Academy as a series of five 90-minute webinars. 💻 It's not too late to register!

Learn More 👉https://t.co/TADwXViqnC https://t.co/mM4k2atOw8","San Jose, California",SJSU,1,6,2021-01-08 20:15:03,positive,213,human
106,5ffde71e5e4953000d99dd05,1.34758510347666e+18,"Do your kids like Roblox or Minecraft? Then we've got the classes for you!  

Check out our NEW Code Wiz online coding classes!

https://t.co/v4VyWEbUNU https://t.co/U4GtJ9QFcn","Hudson, Ohio",HCER2440,0,0,2021-01-08 16:45:00,positive,176,human
107,5ffde71e5e4953000d99dd06,1.34755112992054e+18,"Today is the last day for the Magnet, Choice &amp; Virtual Academy application period for Elementary Grades 1-5 &amp; High School Students.

Visit our Student Assignment page for information &amp; online applications. https://t.co/jau5MVE3Rl

#WSFCS https://t.co/XfbnM4O7TM",Winston-Salem NC,wsfcs,2,3,2021-01-08 14:30:00,neutral,273,human
108,5ffde71e5e4953000d99dd0e,1.34737753050493e+18,"So many teachers have been sharing innovative ways of using tech in online lessons 🧠🧠

We'd be very interested to hear how you use Seneca whilst teaching remotely. Is it any different to what you would normally do?🤔",Texas,seneca_k12,0,0,2021-01-08 03:00:10,positive,215,human
109,5ffde71e5e4953000d99dd16,1.34728514030563e+18,Shadow IT: Identifying Bad Actors to Keep Students and Staff Safe Online https://t.co/3zldNRx5jw https://t.co/AYklqp0TGc,"Boca Raton, Florida USA",CrossTec,0,0,2021-01-07 20:53:03,negative,120,human
110,5ffde71e5e4953000d99dd23,1.34717327508917e+18,New @Aurora_Inst brief for #K12 #education: “Establishing authentic engagement—renewing a sense of student agency and minimizing lost opportunities in this time and place—is no 'mere' thing.” https://t.co/LAcW8y6Gml https://t.co/4v2edOqIQX,"New York, Connecticut",uclaEXCEL,5,5,2021-01-07 13:28:32,positive,239,human
111,5ffde71e5e4953000d99dd24,1.34716332326829e+18,"Learn how to help #K12 students boost self-regulation—the ability to ""manage their own learning process""—with these key tips https://t.co/LWtBlJkFx0 https://t.co/UHET1KN7wR","Arlington, VA",HanoverResearch,1,0,2021-01-07 12:49:00,positive,172,human
112,5ffde71e5e4953000d99dd2a,1.34688698013155e+18,"As you begin to prepare for finals, try these study tips! Remember to balance studying and self-care. You can do this!

If you want a little help, check out ACPS' free online tutoring at https://t.co/L4o34Sl6Wh https://t.co/Q5ALkfqHhG","Alexandria, VA",AlexTeenLife,0,0,2021-01-06 18:30:54,positive,234,human
113,5ffde71e5e4953000d99dd2b,1.3468737712867e+18,"👋 Enzo, Violet, Shaan, &amp; Paige! We are excited to welcome these students next year to TUSD to TK/K. Online registration is NOW AVAILABLE at the link below. We also have Zoom links for our Choice School parent nights.

🔗 https://t.co/bzvuN0BtV1

#TUSD https://t.co/K0jEOfHGNy","Turlock, California",TurlockUSD,2,0,2021-01-06 17:38:25,positive,278,human
114,5ffde71e5e4953000d99dd2e,1.34683855093596e+18,"We hope our families and staff had a wonderful winter break! We look forward to welcoming our online and in-person students back when school resumes on Monday, Jan. 11, 2021. Please visit our website for important information about the return to school: https://t.co/0wAATqMiir https://t.co/ayOIAbvLRQ","Winder, GA",BCSchools1,2,1,2021-01-06 15:18:28,positive,301,human
115,5ffde71e5e4953000d99dd38,1.34656261624895e+18,"An ""estimated 37 percent of students ages 12 to 17 reported being cyberbullied, with 30 percent saying it’s happened more than once. Meanwhile, 60 percent report having witnessed online bullying""

https://t.co/aNh4W6JXO8 #cyberbullying #edtech #SEL","Virginia, USA",101_Research,0,0,2021-01-05 21:02:00,negative,248,human
116,5ffde71e5e4953000d99dd3d,1.34650461425898e+18,Thank you West Union Elementary/Hillsboro Online Academy students and families who donated and wrote letters to seniors over the holiday. Read more: https://t.co/fudibZTIi5 https://t.co/iYzIZL0ECn,"Hillsboro, OR USA",hillsboro_sd,0,3,2021-01-05 17:11:31,positive,196,human
117,5ffde71e5e4953000d99dd41,1.34646784840357e+18,"Excellent Video created by our very own Applemen! 
“How to be a Successful Online Student.”

https://t.co/IDbF0AcBh7","Inwood, WV",MuHSApplemen,1,2,2021-01-05 14:45:25,positive,116,human
118,5ffde71e5e4953000d99dd42,1.34645521873787e+18,"We're proud of our state, but there is more work to be done. Join us as we strive to provide afterschool support to our community. Make a difference, sign up to be a LaAmistad Afterschool Online volunteer here: https://t.co/MG6FN9uUKv

@AfterschoolGa  
https://t.co/KJp4c7Y3Kn","Atlanta, Georgia",LaAmistadInc,0,0,2021-01-05 13:55:14,positive,276,human
119,5ffde71f5e4953000d99dd4d,1.3489850932647e+18,“I’ve got lots of ideas in my head!” — one of many inspiring quotes from the amazing @HMSTEAMtigers 3rd graders at @DriveOhio’s virtual classroom visit to kick off #SmartReynoldsburg + @OSLN’s #STEMpowersOhio #K12 Design Challenge. Can’t wait to see their ideas! #STEMstartsEarly https://t.co/sP3G1aOW7M https://t.co/xDmlHL1WhL,"Columbus, OH",RichGranger,0,2,2021-01-12 13:28:03,positive,327,human
120,5ffde71f5e4953000d99dd51,1.3487486218151e+18,‘Telepresence’ robots are making virtual school feel a little more like real school via @washingtonpost https://t.co/scZP1kXQE9 #k12 #education #tech,"New York, NY",WeAreIntellis,1,0,2021-01-11 21:48:24,neutral,149,human
121,5ffde71f5e4953000d99dd52,1.34874025232901e+18,"#CCSCommunityConnections | You're invited to a Virtual Provider Fair in observance of #MentalWellnessMonth! CCS families are invited to attend the fair to connect with a variety of local mental health and resource providers.

🗓 January 14th
⏰ 6-7 p.m.
🔗 https://t.co/WJpkVeFijF https://t.co/2pGgyK0mtA","Concord, North Carolina",CabCoSchools,4,2,2021-01-11 21:15:09,neutral,301,human
122,5ffde71f5e4953000d99dd53,1.3487370742964e+18,"⚠️ 1/11/2021 Weekly Status Update: ACPS will remain 100% virtual for the week of Jan. 19.

Due to current community transmission levels &amp; school impact level, we are delaying the reentry of students on Jan. 19. See the metrics used to make this decision: https://t.co/aGPxThOTKl https://t.co/RGNrooYeNv","Alexandria, Virginia USA",ACPSk12,8,4,2021-01-11 21:02:31,negative,306,human
123,5ffde7225e4953000d99ddd9,1.34864786227667e+18,"K-12 schools and colleges continue to change 2021 learning plans and schedules. Some say stop, others say go. They're balancing post-holiday COVID surge, rising deaths, learning loss, teacher vaccinations. Fear pervades. 
@JenCalfas with the story for @WSJ https://t.co/wmaGUn0Bn5","Detroit, Michigan",CPrattMedia,3,5,2021-01-11 15:08:01,negative,280,human
124,5ffde7225e4953000d99dddc,1.3484701435889e+18,"“With the first anniversary of school shutdowns approaching, remote learning is still a mess in many places.” @AJNierenberg and @Adampasick via @nytimes https://t.co/9MXiGFc8yj @jimdao @NosekShulamith","Denver, Colorado",Dale_Chu,1,0,2021-01-11 03:21:50,negative,200,human
125,5ffde7225e4953000d99dddf,1.34809202018372e+18,@LarryObhof @FOPofOhio You know who else will be suffering from PTSD? All the k-12 students that are being held hostage to remote learning!!,NW Ohio,WendyIrmscher,2,16,2021-01-10 02:19:18,negative,140,human
126,5ffde7225e4953000d99dde0,1.34806062024826e+18,Participated in the excellent Remote K-12 conference today! https://t.co/o8ldy8wt1X Article shared in the Equity and Equality session - https://t.co/zyKa2dyGFU,"Pennsylvania, USA",carmona_bell,0,0,2021-01-10 00:14:32,positive,159,human
127,5ffde7225e4953000d99dde1,1.34795047118138e+18,"So excited to attend the Remote K-12 Virtual Conference for FREE today! Can't wait to see my amazing colleagues, Rodrigo, Damaris, and Leslie present! You will be amazing!💖#TXNBCT https://t.co/Sj39WuRyqI   https://t.co/ru4NZ2d3mC sign up to join us!",TX,asiemonsma4,1,3,2021-01-09 16:56:50,positive,249,human
128,5ffde7225e4953000d99dde3,1.34764587820771e+18,"Today, @Adampasick and I started into our crystal ball to look ahead at what forces will shape K-12 education this spring. 

Re-opening debates will still rage. Teachers will get vaccinated. And remote learning will stay complicated and unequal.

https://t.co/5J02E13fWH","New York, NY",AJNierenberg,2,2,2021-01-08 20:46:30,negative,270,human
129,5ffde7225e4953000d99dde8,1.34760452405219e+18,"Enabling a secure and efficient remote user strategy is crucial to the cybersecurity posture of K-12 institutions! Hear from experts at @identityauto on how districts can build a holistic cybersecurity program, on 1/21: https://t.co/edoplEmzwt https://t.co/T59cXEGsrS","Reston, Virginia",Carahsoft,0,0,2021-01-08 18:02:10,negative,267,human
130,5ffde7225e4953000d99dded,1.34734953864689e+18,"@k12cto Thank you @k12cto for your support of our event--free for those in K-12! Appreciate the help spreading the word at a time when so many need help with these transitions to  remote, hybrid and back and forth.",California,KConnollyTechED,0,0,2021-01-08 01:08:57,positive,214,human
131,5ffde7225e4953000d99ddee,1.34730331213628e+18,"K-5 students will return for in-person instruction beginning Monday, Jan. 11. Grades 6-12 will continue in remote for another week, through Friday, Jan. 15. https://t.co/ZB6R1C0yhS https://t.co/gZ3blKp1Fd","Delmar, NY",BethlehemCSD,0,4,2021-01-07 22:05:15,neutral,204,human
132,5ffde7225e4953000d99ddf2,1.34723195283592e+18,"@xoshamieh @BostonSchools It's a statewide requirement, all k-12 students need a flu shot even if their schools are fully remote.","Boston, Massachusetts",InventingLiz,0,0,2021-01-07 17:21:42,neutral,129,human
133,5ffde7225e4953000d99ddf3,1.34700055578117e+18,"The district will pivot to Remote Learning for all students Pre-K-12 on Thursday, January 7, 2021. 
Please read details ⬇️
https://t.co/ammbCPITBW https://t.co/5bjWnmkPc3","Galway, NY",GalwayCSD,0,1,2021-01-07 02:02:13,neutral,170,human
134,5ffde7225e4953000d99ddf4,1.34692828917734e+18,"“Private school parents are by far the most positive about K–12 education this fall, compared to other sectors” @BreitbartNews #SchoolChoice
https://t.co/oSHndqMET4",New York,JillKafka,0,0,2021-01-06 21:15:03,positive,164,human
135,5ffde7225e4953000d99ddf6,1.34686668143247e+18,"This was a year of firsts for so many … 100% remote working, K-12 distance learning, transforming F2F learning to virtual learning … to name a few! In case you missed out, check out this summary of the best blog posts of 2020.

https://t.co/BA6XSKaBfo https://t.co/O8WLbpI0ib",Minneapolis Minnesota,TheBobPikeGroup,0,0,2021-01-06 17:10:15,positive,275,human
136,5ffde72d5e4953000d99df9f,1.34859393102245e+18,"one way to make virtual school work is to turn its cause into curriculum. teach kids about pandemics and social unrest and justice and rule of law. media are full of data for research projects. kids are living this, why not learn? even if parents may not be ...",Washington DC,swiderman,0,0,2021-01-11 11:33:43,neutral,261,human
137,5ffde7315e4953000d99e06d,1.348373799239e+18,"@DaveDuFourNBA The options aren't great. We have teachers going into classrooms with full classes, I teach 140-150 kids as a high school teacher. Feel like essential types of workers should go before NBA guys. Most of my colleagues have to wait until March to get Dose 1","Denver, CO",Mark_Kieffer,0,2,2021-01-10 20:58:59,negative,270,human
138,5ffde7315e4953000d99e06f,1.34837036990483e+18,"ed despite rising cases in school! Please for the safety of our teachers and students, wear a mask, sanitize everything you touch, get tested asap if you feel something is off with you, and limit contact with others. I hope I can recover well and student teach without any issues.","New Jersey, USA",NyaNyaLightiny,0,0,2021-01-10 20:45:22,negative,280,human
139,5ffde7315e4953000d99e070,1.34837036880593e+18,They cannot deal with their kids learning remotely and need a babysitter. Teachers are risking themselves to teach students knowing there's too much exposure and close contact that could happen. What's worse is not every school district is requiring staff to get test,"New Jersey, USA",NyaNyaLightiny,0,0,2021-01-10 20:45:22,negative,267,human
140,5ffde7335e4953000d99e0ba,1.34830905822318e+18,"@davis_bradley1 @AlexBerenson @Santi_Thorn Maybe you should teach your brat and stop whining about what others should do for employment 

I only speak for myself to begin with and I used to teach middle school so you can shove it

People don’t need to die to teach your child math","Oregon, USA",HankDaHammer1,0,0,2021-01-10 16:41:44,negative,280,human
141,5ffde7335e4953000d99e0bd,1.34830623447085e+18,"“I will be leaving my position in the Special Ed. program at my school. Many of my IEP students cannot wear a mask &amp; have given me the virus. Sadly, I have spread this to my son &amp; daughter and are very ill. I never look forward into coming into teach which has been my calling...”",Montana Montana Montana ,MTRezCoach,5,23,2021-01-10 16:30:31,negative,288,human
142,5ffde7345e4953000d99e0d2,1.34828728507953e+18,"@TerriBarnett123 @LJ4fcps My kids haven't seen a teacher since March. I'm saying is if they take it, or decline it for that matter, they have no excuse not to teach 5 days in person, I know good teachers, and I know bad ones, like any profession. But advocating for school closures is a special kind of low",Northern Virginia,LegallyRed73,0,0,2021-01-10 15:15:13,negative,306,human
143,5ffde7365e4953000d99e115,1.34816512251522e+18,"@newsbreakApp I sit with my kids all day through zoom school and it’s a total lack of care for education / focus is all on the kids’ feelings and tbh who cares about what the kids FEEL ? They need to be taught to read and write ; they need to be taught math and science , art #nogames #teach","New York, NY",CarolinesCreat3,0,0,2021-01-10 07:09:47,negative,291,human
144,5ffde7385e4953000d99e156,1.34808851315837e+18,@NicholasFerroni I have found @modernclassproj to have been a life saver. Self pacing allows kids at home and school to do the same work at the same time and there was no change in routine when I had to teach remotely due to child care or when we went virtual.,RI ,mschemwoulfee,0,1,2021-01-10 02:05:22,positive,260,human
145,5ffde7385e4953000d99e17d,1.34804835980256e+18,@denverpost This is unfair to any other Colorado teacher who does not teach in the Cherry Creek School District! #CovidVaccine #teachers,"Colorado, USA",Florenc39449432,0,0,2021-01-09 23:25:49,negative,136,human
146,5ffde7395e4953000d99e186,1.34804194547029e+18,"You guys, over the past 10 months, how many hundreds of times have we read teachers’ comments on their disdain for returning to school, the utter contempt for parents pushing the issue, &amp; callous non-discussion or priority of the kids they teach, our children?","Oregon, USA",PNW_working_mom,1,14,2021-01-09 23:00:19,negative,264,human
148,5ffde7395e4953000d99e19a,1.3480243044375e+18,"@EmmeMPLS As someone in the early education field, I feel like I want home, home and school, school. I have quite a few of toys that we have at school, but I’m not calling them manipulatives. Teach at school, mom at home! You do you, boo!",minnesota or iowa,hojowe79,0,1,2021-01-09 21:50:13,negative,238,human
149,5ffde73a5e4953000d99e1c6,1.34799270269308e+18,"@FurryFriendsDC @amazon I teach 5th grade ELA in PA. We started the year hybrid, went virtual before Xmas, and now return to hybrid next week. I also have a 2nd grader and 5th grader who I am blessed to attend  the school I work at ❤📒✏","Pennsylvania, USA",KAllabach,0,0,2021-01-09 19:44:39,positive,235,human
150,5ffde73b5e4953000d99e1e3,1.34797366133306e+18,"@Mr_W_History I volunteer as a youth sports coach. I live in my house, but I leave it to go to work, go out to eat and socialize in my neighborhood. All you seem to want to do is teach from your home and criticize parents who are being ignored by the corrupt school board.","Virginia, USA",MJGood4three,0,0,2021-01-09 18:28:59,negative,272,human
151,5ffde73b5e4953000d99e1f3,1.34796349582066e+18,"@RockyMountViews @phyllisj1003 @Helen504 Honestly, if I was to teach again, I would be evaluating the safety and security plans/systems the school district had in place before accepting a job.",Colorado,JackLyn01150682,0,1,2021-01-09 17:48:36,negative,192,human
152,5ffde73b5e4953000d99e1f8,1.34795879060438e+18,"@fredsfam Hoping your symptoms are relatively benign. Is your school  system making you  teach virtually from home? Are they making you burn sick days? In November, my Georgia public school made me do the former, but the federal money covered Covid leave until Dec 31st.","Alpharetta, GA",terrimahler,0,1,2021-01-09 17:29:54,negative,270,human
153,5ffde73f5e4953000d99e279,1.34780598664452e+18,"Me, since December 12th: Please let me teach virtually. I want to avoid exposure to this virus and I have the infrastructure to teach them virtually.

My principal: no

(confirmed close contact the 2nd day back in school)

my principal: hey, so can you still teach virtually?","South Carolina, USA",ZachLikesMath,0,4,2021-01-09 07:22:42,negative,275,human
154,5ffde7405e4953000d99e298,1.34776717485378e+18,"@Mom24_4evermom @tallGOPgamerguy @GovMikeDeWine I teach high school, &amp; we are face to face. Parents had the option of an online program, so I have about 85% of what I would normally have so that helps with social distancing as well.","Mount Orab, OH",mrs_becky_g,0,0,2021-01-09 04:48:29,positive,236,human
155,5ffde7415e4953000d99e2bd,1.34773769999897e+18,"Please close Begen County schools!  Our numbers are higher than ever!   Teachers are scared to teach and the students are scared to go to school!
@GovMurphy @NJGov",usa,LissaCrane2,0,0,2021-01-09 02:51:22,negative,163,human
156,5ffde7415e4953000d99e2c4,1.34773256328521e+18,"@support_a_teach Despite of your health issues and social setbacks, you are still so dedicated to us, educators, Courtney!  Thank you so much!! My list has items for after school yoga class for students to help with SEL.  #HappyFriday #clearthelists  

https://t.co/MSlRdiT44l https://t.co/PusQpQKiNo","Memphis, TN",itsmsdelara,4,4,2021-01-09 02:30:57,positive,300,human
157,5ffde7415e4953000d99e2ce,1.34772477812847e+18,"School Of Life: Right now, many kids aren't in their classrooms — but there is so much to learn outside of school as well. This hour, TED speakers explore life lessons that teach us far more than any textbook. Listen tomorrow at 3pm &amp; Sunday at 7pm https://t.co/Jo2QjawL8l https://t.co/VORApA9x5n","Montréal, Québec",CJAD800,0,4,2021-01-09 02:00:01,positive,300,human
158,5ffde7425e4953000d99e300,1.34768323228908e+18,"@profeashley I wear a face shield and a mask because it makes me feel safer especially since I find it very hard to stay at my desk. Plus even though I teach high school, students still don’t wear their masks correctly even with a ton of prompting.","Missouri, USA",MrsMaestraA,0,5,2021-01-08 23:14:55,neutral,248,human
159,5ffde7425e4953000d99e304,1.34768158666222e+18,"@catie1888 @GouldiLaura @ETFOeducators This is across US too and is disingenuous 
Example; Chicago, teachers teach online but the school opens so kids have online access and adults are hired to supervise and babysit the kids
It’s what is required to save teachers lives, but not the principal or babysitters lives",USA,Grandpa_jenkins,0,1,2021-01-08 23:08:23,negative,313,human
160,5ffde7425e4953000d99e312,1.34767401000445e+18,@TeachMrReed Dekalb County thinks so... trying to get us to teach virtually in the school while kids attend virtually! Which makes no sense.,"Columbus ✈️ Atlanta, GA",MisterBrownEdu,0,1,2021-01-08 22:38:17,negative,140,human
161,5ffde7425e4953000d99e31a,1.34766920386053e+18,"@GavinNewsom these same teachers that are refusing to teach in person. Go to wal Mart, Home Depot and plenty of other indoor unsafe places. How can a strictly regulated school environment be any worse? Answer: it's not. It's prob 100x safer. Stop depriving our kids!!!!","California, USA",JJaru22,0,0,2021-01-08 22:19:11,negative,269,human
162,5ffde7435e4953000d99e324,1.34766183666196e+18,Pleasure to congratulate Ms. Fernandez! Saw her teach her online students on the first day of school with amazing engagement strategies- the excellence continues. https://t.co/SD3CUHLyQP,"Ocala, Florida",SuptMarion,0,15,2021-01-08 21:49:54,positive,186,human
163,5ffde7435e4953000d99e325,1.34766137270068e+18,"NYC teachers who have NO PLANS to teach AT SCHOOL should obviously not be eligible for Covid vaccines before people 75 and over

Yet NY Gov Cuomo made it illegal today for a 90 year old to be prioritized over a 30 year old teacher who had Covid already and is working from home.. https://t.co/SOzFWzdRFv",New York City,TheEliKlein,19,99,2021-01-08 21:48:04,negative,303,human
164,5ffde7445e4953000d99e341,1.34764474645438e+18,"As school starts back up again, here are some digital resources for students with #autism 
https://t.co/wg5m9sNTq9","Lafayette, Colorado",ImagineCOinfo,4,3,2021-01-08 20:42:00,neutral,114,human
165,5ffde7445e4953000d99e34d,1.34763813329524e+18,"If I had ⁦@MsYassi⁩ doing cool demonstrations when I was in middle school, I would have loved it! Even in the pandemic she’s found a way to make science fun! ⁦@Sycamore_Canyon⁩ #packweareone https://t.co/2cxHCz8hFr","California, USA",MsDelaney_teach,1,10,2021-01-08 20:15:43,positive,214,human
166,5ffde7455e4953000d99e35f,1.34762173727868e+18,The county I teach in doesn't expect to begin vaccinating school personnel until most likely mid February. That's not enough time to get everyone two doses.,"Metro Detroit, MI",jguarr,0,3,2021-01-08 19:10:34,negative,156,human
167,5ffde7455e4953000d99e365,1.34761958124286e+18,"The need for more educators in Connecticut’s K-12 classrooms grew this school year as the pandemic created new challenges. 

Dozens of educators said they did not feel safe returning to a school building and requested they be allowed to teach remotely. 

https://t.co/iEeynTumtr",Connecticut,CTMirror,1,1,2021-01-08 19:02:00,negative,278,human
168,5ffde7465e4953000d99e3a8,1.3475849799587e+18,"@News12NJ Covid showed us that physical schooling is unnecessary.  We don't need buildings, buses, school lunch etc. Teachers can teach from home.  People can work from home for most jobs.  Think of the tax savings.",NJ,Tank406,0,0,2021-01-08 16:44:30,positive,215,human
169,5ffde7465e4953000d99e3a9,1.34758486613781e+18,Using 33 years in photojournalism experience to teach a mini semester at a local private school. I am impressed with their talent and interest. We've been online this week. Wish we could do all 3 wks online but I have protective gear ready for in person. #teachinginapandemic,Bastrop County Texas,photonell,0,6,2021-01-08 16:44:03,positive,275,human
170,5ffde7475e4953000d99e3c9,1.34756649959943e+18,"@coriplusplus Also I know school IT departments are scrambling and I have heard that some are still requiring teachers to teach from the physical school building, even though they are teaching to a remote student body. This might have something to do with that.","Milwaukee, Wisconsin",banjoivan,0,1,2021-01-08 15:31:04,negative,261,human
171,5ffde74b5e4953000d99e45d,1.34740073686324e+18,Idgaf how long this dumb ass Covid shit goes on— ain’t no way in HELL I’m making my kids sit in front of a computer screen for 10 hours everyday for “school”. Are y’all fuckin serious???? My brain would be FRIED!! Gtfo. I’ll teach my kids myself.,Las Vegas,__double07,0,0,2021-01-08 04:32:23,negative,246,human
172,5ffde74c5e4953000d99e473,1.34738233342324e+18,"A1: I'm feeling optimistic for 2021, but also a little anxious. Our school schedule is changing and that means larger class sizes, but I'm up for it! I'm excited about the new #podcast I launched with @TechyLeaderEDU &amp; @TechWithBecky. Great things in store for @_3CCs #ditchbook https://t.co/Bqyr8qyJI5","Visalia, California",SMoore_teach,0,7,2021-01-08 03:19:16,positive,306,human
173,5ffde74d5e4953000d99e4b1,1.34734621926643e+18,"They’re going to all get vaccinated and use the vaccine to travel, go to restaurants and stuff like that but then not go teach in school until 2022. https://t.co/m9WLuDa6Ue",Arlington VA,dwbakke,0,3,2021-01-08 00:55:45,negative,172,human
