_id,id_str,content,sentiment_human_labeled,user_loc,user_screen_name,retweet_count,fav_count,created_at,
5ffde7225e4953000d99ddd4,1.34875054742013E+018,"REMINDER: Tomorrow, January 12, is an early release day for grades K-8.

This means there will be AM prekindergarten classes only, no PM prekindergarten. Full day prekindergarten classes will be on a shortened schedule.

For high school, group A is in person, group B is remote. https://t.co/yyZHj1mcSa",,"Lincoln, Nebraska",LPSorg,0,3,2021-01-11 21:56:03,
5ffde7225e4953000d99ddd5,1.34871364872693E+018,@PaulChauvet @Daniell63740189 @MarkLevineNYC @uupinfo Seems interesting that a remote teacher or administrator (k-12) is ahead of colleges that are open and have employees going into the office?,,"New York, NY",LAMhookem,0,1,2021-01-11 19:29:26,
5ffde7225e4953000d99ddd6,1.3486987945448E+018,.@SenSchumer has secured over $4 billion in new federal funding for K-12 education that can be used to ensure all of NY’s students have access to the remote learning tools outside of schools and social and emotional support inside of schools.  8/10,,New York State,AQE_NY,0,0,2021-01-11 18:30:24,
5ffde7225e4953000d99ddd7,1.34867039120884E+018,"Thank you for this clarification! 

Colleagues, we are not eligible in this round. Which, as most campuses are remote or hybrid, makes sense. K-12 ed workers are absolutely most at risk. https://t.co/KLskOvesIr",,New York,ShayoniMitra,0,2,2021-01-11 16:37:33,
5ffde7225e4953000d99ddd8,1.34866893714011E+018,"Reminder ~ Thursday, January 14, 2021 will be a planned Remote Learning Day for all students K-12. No students are to come to the buildings for classes on this day. https://t.co/w0orvwOvGQ",,"Lake George, NY",LakeGeorgeCSD,0,1,2021-01-11 16:31:46,
5ffde7225e4953000d99ddd9,1.34864786227667E+018,"K-12 schools and colleges continue to change 2021 learning plans and schedules. Some say stop, others say go. They're balancing post-holiday COVID surge, rising deaths, learning loss, teacher vaccinations. Fear pervades. 
@JenCalfas with the story for @WSJ https://t.co/wmaGUn0Bn5",negative,"Detroit, Michigan",CPrattMedia,3,5,2021-01-11 15:08:01,
5ffde7225e4953000d99dddc,1.3484701435889E+018,"“With the first anniversary of school shutdowns approaching, remote learning is still a mess in many places.” @AJNierenberg and @Adampasick via @nytimes https://t.co/9MXiGFc8yj @jimdao @NosekShulamith",negative,"Denver, Colorado",Dale_Chu,1,0,2021-01-11 03:21:50,
5ffde7225e4953000d99dddf,1.34809202018372E+018,@LarryObhof @FOPofOhio You know who else will be suffering from PTSD? All the k-12 students that are being held hostage to remote learning!!,negative,NW Ohio,WendyIrmscher,2,16,2021-01-10 02:19:18,
5ffde7225e4953000d99dde0,1.34806062024826E+018,Participated in the excellent Remote K-12 conference today! https://t.co/o8ldy8wt1X Article shared in the Equity and Equality session - https://t.co/zyKa2dyGFU,positive,"Pennsylvania, USA",carmona_bell,0,0,2021-01-10 00:14:32,
5ffde7225e4953000d99dde1,1.34795047118138E+018,"So excited to attend the Remote K-12 Virtual Conference for FREE today! Can't wait to see my amazing colleagues, Rodrigo, Damaris, and Leslie present! You will be amazing!💖#TXNBCT https://t.co/Sj39WuRyqI   https://t.co/ru4NZ2d3mC sign up to join us!",positive,TX,asiemonsma4,1,3,2021-01-09 16:56:50,
5ffde7225e4953000d99dde3,1.34764587820771E+018,"Today, @Adampasick and I started into our crystal ball to look ahead at what forces will shape K-12 education this spring. 

Re-opening debates will still rage. Teachers will get vaccinated. And remote learning will stay complicated and unequal.

https://t.co/5J02E13fWH",negative,"New York, NY",AJNierenberg,2,2,2021-01-08 20:46:30,
5ffde7225e4953000d99dde8,1.34760452405219E+018,"Enabling a secure and efficient remote user strategy is crucial to the cybersecurity posture of K-12 institutions! Hear from experts at @identityauto on how districts can build a holistic cybersecurity program, on 1/21: https://t.co/edoplEmzwt https://t.co/T59cXEGsrS",neg/neu,"Reston, Virginia",Carahsoft,0,0,2021-01-08 18:02:10,
5ffde7225e4953000d99dded,1.34734953864689E+018,"@k12cto Thank you @k12cto for your support of our event--free for those in K-12! Appreciate the help spreading the word at a time when so many need help with these transitions to  remote, hybrid and back and forth.",positive,California,KConnollyTechED,0,0,2021-01-08 01:08:57,
5ffde7225e4953000d99ddee,1.34730331213628E+018,"K-5 students will return for in-person instruction beginning Monday, Jan. 11. Grades 6-12 will continue in remote for another week, through Friday, Jan. 15. https://t.co/ZB6R1C0yhS https://t.co/gZ3blKp1Fd",neutral,"Delmar, NY",BethlehemCSD,0,4,2021-01-07 22:05:15,
5ffde7225e4953000d99ddf2,1.34723195283592E+018,"@xoshamieh @BostonSchools It's a statewide requirement, all k-12 students need a flu shot even if their schools are fully remote.",neutral,"Boston, Massachusetts",InventingLiz,0,0,2021-01-07 17:21:42,
5ffde7225e4953000d99ddf3,1.34700055578117E+018,"The district will pivot to Remote Learning for all students Pre-K-12 on Thursday, January 7, 2021. 
Please read details ⬇️
https://t.co/ammbCPITBW https://t.co/5bjWnmkPc3",neutral,"Galway, NY",GalwayCSD,0,1,2021-01-07 02:02:13,
5ffde7225e4953000d99ddf4,1.34692828917734E+018,"“Private school parents are by far the most positive about K–12 education this fall, compared to other sectors” @BreitbartNews #SchoolChoice
https://t.co/oSHndqMET4",positive,New York,JillKafka,0,0,2021-01-06 21:15:03,
5ffde7225e4953000d99ddf6,1.34686668143247E+018,"This was a year of firsts for so many … 100% remote working, K-12 distance learning, transforming F2F learning to virtual learning … to name a few! In case you missed out, check out this summary of the best blog posts of 2020.

https://t.co/BA6XSKaBfo https://t.co/O8WLbpI0ib",positive,Minneapolis Minnesota,TheBobPikeGroup,0,0,2021-01-06 17:10:15,
5ffde7225e4953000d99ddfb,1.34660072563629E+018,"The Remote K 12 Summit looks great! There are 130+ free PD sessions Saturday, January 9 https://t.co/s62uu39jyR",,"North Carolina, USA",PollyGlotPress,1,4,2021-01-05 23:33:26,
5ffde7225e4953000d99ddfc,1.34659231417352E+018,"While much of K-12 education remains remote during the pandemic, there are still ways that teachers can still use culturally responsive teaching practices in online classrooms. 

More from @DrRMahmood via @Tolerance_org here: https://t.co/FTi6Q4om3l",,Washington D.C.,EdProgress,0,1,2021-01-05 23:00:00,
5ffde7225e4953000d99ddfe,1.34655291442529E+018,"DeWine on vaccinating K-12 staff: ""Schools have every right to stay remote. We're not telling them what to do.""
""We happen to think that having school in-person, for most kids, is probably better.""",,"Columbus, OH",susantebben,1,1,2021-01-05 20:23:27,
5ffde7225e4953000d99ddff,1.34652801007417E+018,"Just a reminder that if you want to testify remotely during an #mtleg hearing, you have to register online by 12:00PM the day BEFORE the hearing. This includes submitting written testimony, as some committees have barred remote testimony via zoom.",,"Missoula, MT",S_K_Rossi,23,35,2021-01-05 18:44:29,
5ffde7225e4953000d99de02,1.34648673203278E+018,"Teaching Math at a Distance, Grades K-12 by Theresa Wills, @theresawills will inspire with real-stories of teachers who reimagined their online class while using familiar pedagogies from their face-to-face setting.

Available at the #NCTM bookstore:  https://t.co/Y4vFBp6LIl https://t.co/mMtwObdoVc",,"Reston, Virginia",NCTM,8,34,2021-01-05 16:00:28,
5ffde7235e4953000d99de04,1.34899829133432E+018,"The primary struggle of K-12 educators in an in-person school setting is keeping every student engaged and on task, until the completion of the assignment or activity.  The K-12 distance learning experience, necessitated by the pandemic, has taught parents how difficult it is.",,"Richmond, VA",pamcgowan52,0,0,2021-01-12 14:20:30,
5ffde7235e4953000d99de07,1.34789317621706E+018,"School leaders were instructed Monday to move all Pre-K-12 classes to distance learning no later than Thursday, Jan. 7, to give parents, guardians, and families some time to adjust their schedules. https://t.co/G12lksXtNy via @fox8nola #coronavirus #covid19",,"Manhattan, NY",StephanieCion,0,0,2021-01-09 13:09:10,
5ffde7235e4953000d99de08,1.34765164396643E+018,MPS just texted that pre-K-5 are going back to in-person learning next month. 6-12 will continue distance learning.,,"Minneapolis, MN",tomlowrysghost,2,1,2021-01-08 21:09:24,
5ffde7235e4953000d99de09,1.34762651428894E+018,All students at Hermantown Community Schools were switched to distance learning in late November due to a high number of close contacts being out and high COVID-19 numbers in the community. https://t.co/n38eYXLRjU,,"Minnesota, USA",adellewhitefoot,0,0,2021-01-08 19:29:33,
5ffde7235e4953000d99de0a,1.34756622734297E+018,"PA Distance educates K-12 students from all across Pennsylvania. Because of that, our teachers get the opportunity to develop relationships with students from different backgrounds who have a variety of needs.

https://t.co/qzHG6OUG8e",,Pennsylvania,PA_Distance,0,1,2021-01-08 15:29:59,
5ffde7235e4953000d99de0c,1.34752819221988E+018,Imagine: ongoing (virtual) workshops and conferences on distance learning. A summer summit for teachers on what went well/what to try in the fall. Working with private industry to provide free broadband for all K-12 students nationwide for duration of pandemic.,,"Providence, RI",debbylevine,0,6,2021-01-08 12:58:51,
5ffde7235e4953000d99de0e,1.34718197580375E+018,"Check out this OnDemand 6-part series that dives into Fisher, Frey, and Hattie's new book, The Distance Learning Playbook, Grades K-12. #INeLearn #INedChat @KeepINLearning https://t.co/3LvrCtdvrZ https://t.co/wXXyeM0MtS",,Indianapolis,IndianaOnline05,1,1,2021-01-07 14:03:07,
5ffde7235e4953000d99de13,1.34683526700567E+018,Are people truly this blind to what is going on? Virtual and distance learning is failing K-12 students. Kids are suffering. Wake up America and #OpenSchools https://t.co/VThGsfz9Bj,,"Virginia, USA",MJGood4three,1,2,2021-01-06 15:05:25,
5ffde7235e4953000d99de14,1.34669800948084E+018,The Nevada Department of Education on Tuesday said that 100% of students are connected to internet for distance learning. FOX5's @NkirukaAzuka has the story. https://t.co/c482kJgDvD https://t.co/ceVNmged73,,Las Vegas,FOX5Vegas,2,9,2021-01-06 06:00:00,
5ffde7235e4953000d99de15,1.34658983825071E+018,"All Nevada K-12 students have distance learning access, state task force says https://t.co/9K3yaR670H via @fox5vegas #blackbusinesschamber",,"Las Vegas, Nevada",BBChamberLV,0,0,2021-01-05 22:50:10,
5ffde7235e4953000d99de19,1.34654614198325E+018,"With students returning to online classrooms after the holidays, the #FBI expects a proliferation of #cyberthreats targeting K-12 schools and distance learning platforms: 

#Cybersecurity #Covid19 #Pandemic #Malware #OnlineLearning…https://t.co/EnXztqndqX https://t.co/nM5z1Zajno",,Washington DC,TRYDC,0,0,2021-01-05 19:56:32,
5ffde7235e4953000d99de1a,1.34653568917365E+018,"All students have confirmed at-home access to the internet and a computer, Connecting Kids said Tuesday. In August, schools were unable to confirm connectivity for more than 120,000 students. 
https://t.co/pMnTCGnKfe",,Las Vegas,FOX5Vegas,2,3,2021-01-05 19:15:00,
5ffde7235e4953000d99de1c,1.34647296980401E+018,"The group, formed under Gov. Steve Sisolak's COVID-19 Task Force, has reached and connected every Nevada K-12 student participating in distance learning, either full- or part-time.
 https://t.co/2kGI15svE1",,Las Vegas,FOX5Vegas,0,5,2021-01-05 15:05:46,
5ffde7245e4953000d99de1d,1.34902711688987E+018,Students at @UMich have started a free online tutoring service to help K-12 students from low-income families complete their schoolwork. https://t.co/MASKo60pIW,,"Washington, DC",povertynews,0,2,2021-01-12 16:15:03,
5ffde7245e4953000d99de1e,1.34901862006881E+018,@mandisbarnard Argh! Sorry. I am grateful that my CC bit the bullet and is holding almost everything online. Our state does not prioritize college faculty and staff for vaccinations. I won't complain b\c they do prioritize K-12 and migrant workers along with healthcare and first responders,,"Manassas, VA",3MGriffith,0,2,2021-01-12 15:41:17,
5ffde7245e4953000d99de21,1.34898552939262E+018,"#artpeacemakers calls on artists of all ages to dedicate writing, art &amp; music to MLK (via #MLKlives2021). We'll spotlight k-12 student art in storefront windows &amp; online @prez_hall  (drawing by Dusty O'Campbell, grade 7, Nauset Regional Middle School) @wellfleetlib @WHATorg https://t.co/v2zq1IDmWW",,cape cod,jerushko,0,0,2021-01-12 13:29:47,
5ffde7245e4953000d99de22,1.34897306493187E+018,Virtual School is Only Option for Over 50% of US K-12 Students as 2021 Begins. What is long term impact on teachers/students who had to jump online with little/no on boarding and/or training in best practices? What do we know for the future of ed-hybrid? https://t.co/ZaQYaIq7tH,,"Denver, CO",GlobalMindEDorg,0,0,2021-01-12 12:40:16,
5ffde7245e4953000d99de23,1.34895836946649E+018,"@filtrfairy I wholeheartedly feel so bad for female idols...they face pressure from the kpop industry...and also have to worry about the spycam horror in korea...spycam photos of Momoland's Nancy recently went online and she is experiencing emotional trauma...so sad!!
https://t.co/Xy8IDepQms",,NJ,_krystal_snow_,0,1,2021-01-12 11:41:52,
5ffde7245e4953000d99de24,1.34884402959374E+018,All Detroit Lakes K-12 students to start in-person or hybrid learning on Jan. 19 https://t.co/fy0MPWEqXm,,"Detroit Lakes, Minnesota",DLNewspapers,1,3,2021-01-12 04:07:31,
5ffde7245e4953000d99de25,1.3488233344405E+018,"This is a great question. While majority of students hate online school, there are plenty are do so much better at it. I would love to see the school district open a k-12 online only charter school for these students and allow this to be an option for ever for those who want it. https://t.co/2hYMeFuUo6",,"Milwaukie (Portland), Oregon",craigmdyer,0,10,2021-01-12 02:45:17,
5ffde7245e4953000d99de26,1.34879404210097E+018,@CluelessBobb @FantasyLeftover @PissOffTrumpkin I know teachers on all sides of the political spectrum. My K-12 teacher friends tend to be more R and college professor friends tend to be more D. I’m *guessing* this is high school bc of the plexiglass,, most college classes are online right now. Since this video just popped up,"North Carolina, USA",DrGeneticist,0,0,
5ffde7245e4953000d99de27,1.34879152906678E+018,"Weird how many online K-12 schools and home schooling programs there are with successful kids, but only physical schools are the solution.",,Arizona,FadedNeonGlow,0,0,2021-01-12 00:38:54,
5ffde7245e4953000d99de28,1.34879068037887E+018,".@WJCLNews: in-person K-12 teaching is critical; teachers have tried hard to effectively reach students via “online learning,” but it’s a poor substitute. The vaccination of our teachers should be prioritized. https://t.co/ygKRLf06AC",,"Beaufort, South Carolina",senatortomdavis,4,15,2021-01-12 00:35:32,
5ffde7245e4953000d99de2b,1.34872174722751E+018,"Device company receives FDA 510(k) clearance for #cryo nerve block therapy to include adolescent patients. 
https://t.co/tQfC6Vk7dD @AtriCure @UCSFStanfordPDC @PhxChildrens #pediatrics #fda",,New York City,painmednews,0,3,2021-01-11 20:01:37,
5ffde7245e4953000d99de2c,1.34872142132169E+018,"Have a student at home who's hungry for knowledge? Feed their mind with online tutoring with our expert instructors. All STEM subjects, ages K-12, available for individuals and groups! Contact us today to inquire:
https://t.co/znxXqu4Ymv
#STEMeducation https://t.co/Av7TA6gag7",,"2245 E. Colorado, Pasadena CA",STEMWorldLabs,0,0,2021-01-11 20:00:19,
5ffde7245e4953000d99de2d,1.34871129555031E+018,"@Idontma48200911 @Loretta_Torrago @BernieDogs4 @jfeldman_epi @fattyMPH @tylerblack32 @Theresa_Chapple I just found it and the study showing that e-learning was superior was specific to med school students, so it's not really relevant to the K-12 setting, but the video also linked to this article. https://t.co/ftWRW2Nupx",,"Montgomery County, MD",mocoteachers,0,0,2021-01-11 19:20:05,
5ffde7245e4953000d99de30,1.34868775510306E+018,How Online Teaching Needs to Improve—Even After the Pandemic https://t.co/19QRhZhUOT in @educationweek | re report from @ArnettTom @ChristensenInst Breaking the mold: How a global pandemic unlocks innovation in (U.S.) K–12 instruction https://t.co/mnCaEYLWGT #edtech,,dc (usa),trucano,1,0,2021-01-11 17:46:32,
5ffde7245e4953000d99de32,1.34863936768685E+018,"UNESCO reports that 46% of the world is still left out of the online classroom in 2020. That includes over 12m K-12 children in the U.S. without connectivity at home. #5G not only helps reduce the homework gap, but makes learning more impactful. https://t.co/zJwoZfob7X",,New York,edtech_elliott,1,0,2021-01-11 14:34:16,
5ffde7245e4953000d99de36,1.34851988123124E+018,@B52Malmet I’m hoping to sign up to get vaccinated within the next two weeks so I can get back to work in school.  K-12 frontline workers are getting a bump on our local list.  There are few days to choose from and the registration begins afternoon online.,,🌲Northern Michigan,CAL_Dodd,0,1,2021-01-11 06:39:28,
5ffde7245e4953000d99de38,1.34843593999614E+018,"Interested in tutoring this week? Free tutoring sessions are available online for grades K-12 to address a variety of student (&amp; parent) specific support needs. Visit https://t.co/HIIzIKuI96 then ""Online Tutoring Support"" to sign-up or click here directly: https://t.co/2LgOTw55qh https://t.co/m0nMHJSfxm",,"Derby, KS",DerbySchoolsKS,4,1,2021-01-11 01:05:55,
5ffde7245e4953000d99de3b,1.34832246799197E+018,"Learn more about architecture and design from the comfort of your own home with free, live online Architecture at Home workshops led by Center for Architecture educators. Each 45-minute session is open to at-home learners, families, and youth ages 5+: https://t.co/sYMDubUQ70 https://t.co/eFBKlCFaeC",,"536 LaGuardia Place, New York",CenterForArch,2,2,2021-01-10 17:35:01,
5ffde7245e4953000d99de3d,1.34810679332353E+018,Survey Finds Most U.S. And International Teachers Believe Online Learning Will Continue To Be A Major Component Of K-12 Education In Post-Pandemic Era https://t.co/8Dj4kXU6NH,,"Flemington, New Jersey",willrich45,1,22,2021-01-10 03:18:00,
5ffde7245e4953000d99de3e,1.34804800900792E+018,@ABC And is anyone surprised? You cannot get K-12 graders to take online school seriously. They practically have to teach themselves these days.,,New York,GS7_89,0,6,2021-01-09 23:24:25,
5ffde7245e4953000d99de40,1.34799901735616E+018,"K-12 online learning programs targeted by cyber attacks. Learn what they are looking for.
#ttecht #securelywiredtothecloud #cybersecurity #alwayslearning #datasecurity https://t.co/Vo0YvU1ygF",,"Ohio, USA",TTechT,3,5,2021-01-09 20:09:45,
5ffde7245e4953000d99de4b,1.34763419092225E+018,"Students need the state to invest in public ed — from child care, Pre-K- 12, to ensure Black, Latinx &amp; low income students receive a high quality education. Join us in person or online 1/12 for a teach in- speak out on why we must #TaxTheRich. 

Register: https://t.co/5zkjPYw3Sb https://t.co/oNEOAXuHoT",,New York State,AQE_NY,4,3,2021-01-08 20:00:03,
5ffde7245e4953000d99de4e,1.34760918810556E+018,"@ASU is hosting a FREE VIRTUAL EVENT for K-12 teachers around the world, Saturday, Jan. 9, from 9 a.m. -3 p.m. PST. This event will help teachers to deliver better online and blended learning experiences. Click here to register. 
https://t.co/h2aC1aHIQo #azhealthandliving https://t.co/4mALmtQw9f",,Arizona,AzHealthLiving,0,1,2021-01-08 18:20:42,
5ffde7245e4953000d99de53,1.34734627836837E+018,This is wonderful! Entrepreneur Makes History as Founder of One of the First Black Woman-Owned Online K-12 Virtual Schools - https://t.co/PN53F9r5d6,,USA,thepnpagency,0,0,2021-01-08 00:55:59,
5ffde7245e4953000d99de54,1.34731886382683E+018,"Calls: Celebration of Teaching 7th Annual Conference. Teaching Online in K-12: Best Practices, Challenges, and Perspectives: Call for Participation: The CoT February 2021 seeks 10-minute practical demo lessons addressing this year's theme - Teaching… https://t.co/rMcORA0AYa",,"Bloomington, Indiana",linguistlist,0,0,2021-01-07 23:07:03,
5ffde7245e4953000d99de55,1.34731246011042E+018,"Instead of having k-12 students toggling from in school learning to online learning, just let them watch 3 hours of tiktok everyday. They will so much more I guarantee it",,Indie Anna,_cinnaJan_,0,3,2021-01-07 22:41:37,
5ffde7245e4953000d99de56,1.34727735060247E+018,"The stock price of K-12 Inc, an online, for-profit school that pays teachers as gig workers who provide their own equipment, without benefits, rose by 30% when Betsy DeVos came in. This is a load of #GraniteCrock for so-called School Choice. Public money for public education!",,"Nashua, New Hampshire",tesha4,0,0,2021-01-07 20:22:06,
5ffde7255e4953000d99de5e,1.34716856535137E+018,"With more students learning online, K-12 cyber education has become more important than ever. This is why we are developing cyber learning standards to ensure every K-12 student receives valuable cyber skills. Read more from @DA_magazine: https://t.co/ZWjy3AlnvS",,"Bossier City, Louisiana",cyber_dot_org,0,1,2021-01-07 13:09:49,
5ffde7255e4953000d99de5f,1.34694522787806E+018,"Today, @PepsiCo announced its support of @caseysgenstore's month-long giving campaign to provide funding for projects at K-12 schools. $1 will be donated for every in-store or online purchase of a @LIFEWTR brand drink. Read more at https://t.co/FO7EB2DzAJ.",,"Des Moines, IA",IABev,1,3,2021-01-06 22:22:22,
5ffde7255e4953000d99de60,1.346929163933E+018,"And who's to pay for educating teachers of K-12 how to teach properly online? Well they need to take a hint from colleges. ""You want me to teach online, then you pay for my time to learn and convert my class."" That's how colleges got their early pioneers to convert curriculum.",,"Orlando, FL",BestWorstOnline,0,1,2021-01-06 21:18:32,
5ffde7255e4953000d99de62,1.34685580732178E+018,"“...been a remarkable shift in the attitude towards online as a mode for education &amp; learning. Not only students as end-users, but also schools, colleges, &amp; tuition centres are adopting tech-based learning solutions” https://t.co/CsQzTDL2Pe

🙌 @febdonline

#edtech #LMS https://t.co/Gj6eZzFIvT",,"Metro Detroit, USA",mjcraw,0,1,2021-01-06 16:27:02,
5ffde7255e4953000d99de65,1.34683491323707E+018,"Love when the community comes together to support one another! Education professors have provided tips for K-12!
#Education #support #tips #RemoteLearning
https://t.co/Vj3NBuOHtR https://t.co/CvoYghR5tf",,"Albuquerque, NM",satish_raichur,0,0,2021-01-06 15:04:00,
5ffde7255e4953000d99de69,1.34661527125619E+018,"The incredible K-12 Online Teaching Academy from @sjsulurie is coming back! Mark your calendars to and be sure to RSVP! 📆 🤔
https://t.co/6keHyu49Dn",,"San Jose, California",SJSU,1,7,2021-01-06 00:31:14,
5ffde7255e4953000d99de6e,1.34654950422961E+018,"Meaningful meeting with @wearelosd K-12 Admin team today, working on school-based implementation factors for the strategic plan, addressing the wellbeing of students &amp; staff for in-person &amp; online school &amp; a focus on cognitive flexibility as a very important skill for this era. https://t.co/NgO1ALMYH6",,"Lake Oswego, OR",DrLoradelaCruz1,0,4,2021-01-05 20:09:54,
5ffde7255e4953000d99de71,1.34652953569365E+018,"The latest K-12 teachers anti online ed spin based entirely on ZOOM experiences says elearning widens the gap between literacy and education. 

Not true as the use of advanced immersive eLearning actually accelerates student learning, comprehension &amp; literacy 50%. vs. classroom.",,"Orlando, FL",BestWorstOnline,0,1,2021-01-05 18:50:33,
5ffde7255e4953000d99de73,1.34652085959115E+018,"Listening to ""Driving K-12 Innovation"" discussion. wondering if any Teacher Ed programs have created ""methods"" courses that are specifically about methods for teaching online?

reply or msg me if you know of one!

#ShapingEDUwintergames @ShapingEDU #onlinelearning",,"California, USA",jgvanides,0,2,2021-01-05 18:16:04,
5ffde7255e4953000d99de74,1.34650593377878E+018,All K-12 #educators! Applications are open for the Emancipation and Evolving American Identity 2021 summer online teacher’s institute. Learn more about these exciting opportunities and resources: https://t.co/FL2pgTzGQu #TeachEmancipation https://t.co/41dsdH1NpT,,"Richmond, VA",ACWMuseum,3,8,2021-01-05 17:16:46,
5ffde7255e4953000d99de75,1.34649844713908E+018,"To be called a Nazi, commie, socialist, t*rf, k*ke, any number of pejoratives online is common when disagreement devolves into mudslinging, but to claim people aren’t human is a terrible thing to do, much worse than ad hominem attacks. 9/12",,"Minneapolis, MN",CyQuilp,0,0,2021-01-05 16:47:01,
5ffde7255e4953000d99de76,1.34649477242127E+018,K-12 Online Learning Reminder: SITE 2021 Proposals Due Jan. 29th https://t.co/Maq0V6GLM8,,"Vallejo, CA",mkbtuc,0,0,2021-01-05 16:32:25,
5ffde7255e4953000d99de78,1.34647376621844E+018,"@GKMcCabe @robinince Well I guess you would get a good grip on my opinion if I said I can’t and won’t condemn J.K.Rowling. However that does put me in the firing line. I don’t often debate online, I do like to discuss philosophical matters with my step daughter who is 12, friends and my husband tho.",,Derbyshire,Charmaineej,0,2,2021-01-05 15:08:56,
5ffde7255e4953000d99de7a,1.34634443676732E+018,"Teaching online is all about engagement. But how can we get Ss to participate when they won't even turn their camera on?

In this workshop, you'll learn the secret to motivating your students, in both live and online classrooms. (K-12)

https://t.co/6klLmM4EDv #onlinelearning",,"Virginia and New Jersey, USA",RoomToDiscover,0,0,2021-01-05 06:35:02,
5ffde7265e4953000d99de7b,1.34865569120512E+018,"#SchoolChoice Poll: 

61% of Virginians support funding for parents' home/private/virtual education if K-12 public schools aren't open for in-person learning",,"Texas, USA",Tommy_USA,131,646,2021-01-11 15:39:08,
5ffde7265e4953000d99de7d,1.34905457638579E+018,"Hey undergrad students, looking for ways to volunteer? The Noggin Educational Foundation is looking for virtual volunteers to work with students K-12. For questions and more information, contact Doneda Bailey: doneda@nogginfoundation.org https://t.co/fnpeFGF3UH",,"Fort Worth, Texas",TxWesCareerServ,0,0,2021-01-12 18:04:09,
5ffde7265e4953000d99de7e,1.34903567483032E+018,"Learn more about #SpecialMusicSchool, our NYC K-12 public school that teaches music as a core subject, at a Virtual Open House for the K-8 program on Thursday, January 14 at 10 am. 
RSVP: https://t.co/9mm6OTNHZ7
About SMS: https://t.co/PRKGEE6fFH https://t.co/7t4k8zAdPa",,"New York, NY",KaufmanMusicNYC,0,0,2021-01-12 16:49:03,
5ffde7265e4953000d99de7f,1.3490245207709E+018,"Still time to register your 8-12 year old for this month’s MG Book Club! We’re meeting 1/16 at 3CT on Zoom with guest author @diannesalerni to discuss ELEANOR, ALICE, AND THE ROOSEVELT GHOSTS! https://t.co/fMNnyZ3x0P",,"Houston, Texas",BrazosBookstore,2,4,2021-01-12 16:04:44,
5ffde7265e4953000d99de80,1.34901026589609E+018,"Make sure to register for the Virtual Edu-Tech / Edu-Tech Academics on March 3rd. This event will bring together the heads of Technology and Curriculum &amp; Instruction from K-12 school districts. To register visit, https://t.co/aRQTEF2Icj
#education #technology #academics",,"New York, NY",Opal_Group,0,1,2021-01-12 15:08:05,
5ffde7265e4953000d99de81,1.34900722688796E+018,"Human and Physical Geography of East Asia: A Virtual Seminar for K-12 Teachers in New England. Starts in February. Register early to secure your spot! https://t.co/2XIzPsOrDc
 #SocStudME #vted #edchatRI https://t.co/2uI0xbVtqX",,"Providence, RI",ChoicesProgram,0,0,2021-01-12 14:56:00,
5ffde7265e4953000d99de82,1.34897819620574E+018,"K-12 teachers of English Language Learners - we want to hear from you! If you teach in a RULER school, consider joining our 1-hr virtual focus group this month to share your experiences of using RULER with diverse learners. Sign up here &gt;&gt; https://t.co/wDmzg4sP0J @drchriscip https://t.co/ANsmlWUhOr",,"New Haven, Connecticut",rulerapproach,0,1,2021-01-12 13:00:39,
5ffde7265e4953000d99de83,1.34897819602958E+018,"K-12 teachers of English Language Learners - we want to hear from you! If you teach in a RULER school, consider joining our 1-hr virtual focus group this month to share your experiences of using RULER with diverse learners. Sign up here &gt;&gt; https://t.co/f7ODZdDrQ3 @drchriscip https://t.co/Hl1K8SCRcx",,New Haven CT,YaleEmotion,1,3,2021-01-12 13:00:39,
5ffde7265e4953000d99de86,1.34882183561446E+018,@L_D_Washington Honestly? I’m not giving my daughter’s school the chance to fail her again. I went with k-12 for virtual instead of whatever option ours was rolling out at the last min after classes started. She wants to stick with it the rest of her time (currently 6th grade),,SW Missouri near Springfield,Aerdrie,3,14,2021-01-12 02:39:20,
5ffde7265e4953000d99de87,1.34881235161364E+018,"Hey! Did you know the LIRR’s T.R.A.C.K.S. Program has FREE virtual railroad safety classes for kids grade K-8? Register your child for classes starting tomorrow, Tuesday, January 12 at 9:30 AM. Check out the T.R.A.C.K.S. page at https://t.co/ElKD6jvTwM for details and to sign up! https://t.co/fxh8Tcovfu",,New York,LIRR,0,6,2021-01-12 02:01:39,
5ffde7265e4953000d99de89,1.3487455568527E+018,"While our K-12 grade students have been in virtual school during the 1st semester, our preschool program has been running in-person since September, with safety, learning, &amp; fun in mind. See a clip of a day-in-the-life of our preschool students (ages 3&amp;4) during the school year. https://t.co/QhPzQQmBmq",,"Sandy Spring, Maryland",ssfs_springers,0,2,2021-01-11 21:36:13,
5ffde7265e4953000d99de8a,1.34873284519214E+018,"Virtual Book Buddy - Tuesday, January 12, 4:30 pm - Kids in grades K-2 can join Miss Pam from our Fairlawn-Bath Branch as she reads picture books and early reader chapter books aloud. Register to receive a Zoom link: https://t.co/VqNYbPzGr7 https://t.co/k2W1EnKj7i",,"Akron, Ohio",akronlibrary,3,3,2021-01-11 20:45:43,
5ffde7265e4953000d99de8b,1.34871657503833E+018,@SinaGebreAb Thank you! I know they enjoyed speaking with you and we did too. Thanks for sharing them and our no cost K-12 #inventioneducation program and virtual celebration Invent on Ohio #Kidinventors,,"Ohio, USA",InventionLeague,0,0,2021-01-11 19:41:04,
